code_insee,prefixe,section,numero,geojson,min_lon,min_lat,max_lon,max_lat,surface_m2
31555,819,AB,108,"{""type"":""Polygon"",""coordinates"":[[[1.448317,43.5998122],[1.4483125,43.5998403],[1.4482957,43.5999218],[1.4484852,43.5999541],[1.4484222,43.6000413],[1.4482675,43.600018],[1.4482611,43.6000396],[1.4482103,43.6000383],[1.4481868,43.6000364],[1.4480997,43.6000247],[1.448104,43.5999439],[1.4481152,43.5998155],[1.448317,43.5998122]]]}",1.4480997,43.5998122,1.4484852,43.6000413,530
31555,819,AB,112,"{""type"":""Polygon"",""coordinates"":[[[1.4482611,43.6000396],[1.4482675,43.600018],[1.4484222,43.6000413],[1.4484672,43.6000533],[1.4484348,43.6000985],[1.4483399,43.6000723],[1.4482563,43.6000599],[1.4482611,43.6000396]]]}",1.4482563,43.600018,1.4484672,43.6000985,73
31555,819,AB,113,"{""type"":""Polygon"",""coordinates"":[[[1.4482563,43.6000599],[1.4483399,43.6000723],[1.4484348,43.6000985],[1.4483767,43.6001782],[1.4483593,43.6001712],[1.4482588,43.6001569],[1.448182,43.6001457],[1.448123,43.6001435],[1.4481246,43.6001383],[1.4481438,43.6000557],[1.4482045,43.6000575],[1.4482563,43.6000599]]]}",1.448123,43.6000557,1.4484348,43.6001782,230
31555,819,AB,114,"{""type"":""Polygon"",""coordinates"":[[[1.448123,43.6001435],[1.448182,43.6001457],[1.4482588,43.6001569],[1.4483593,43.6001712],[1.4483767,43.6001782],[1.4483434,43.600219],[1.4483282,43.6002162],[1.4481993,43.6001984],[1.4481682,43.6001939],[1.4481019,43.6001842],[1.448123,43.6001435]]]}",1.4481019,43.6001435,1.4483767,43.600219,106
31555,819,AB,115,"{""type"":""Polygon"",""coordinates"":[[[1.4481019,43.6001842],[1.4481682,43.6001939],[1.4481993,43.6001984],[1.4483282,43.6002162],[1.4483434,43.600219],[1.4483003,43.6002674],[1.4480752,43.6002311],[1.4481019,43.6001842]]]}",1.4480752,43.6001842,1.4483434,43.6002674,109
31555,819,AB,107,"{""type"":""Polygon"",""coordinates"":[[[1.4481152,43.5998155],[1.448104,43.5999439],[1.4480997,43.6000247],[1.4481868,43.6000364],[1.4482103,43.6000383],[1.4482611,43.6000396],[1.4482563,43.6000599],[1.4482045,43.6000575],[1.4481438,43.6000557],[1.4481246,43.6001383],[1.448123,43.6001435],[1.4481019,43.6001842],[1.4480752,43.6002311],[1.4480261,43.6002232],[1.4479117,43.6002042],[1.4478361,43.6001932],[1.4478793,43.6000716],[1.447882,43.6000564],[1.4478848,43.6000413],[1.4478501,43.5998196],[1.4481152,43.5998155]]]}",1.4478361,43.5998155,1.4482611,43.6002311,927
31555,819,AB,106,"{""type"":""Polygon"",""coordinates"":[[[1.4478501,43.5998196],[1.4478848,43.6000413],[1.447882,43.6000564],[1.4478793,43.6000716],[1.4478361,43.6001932],[1.4478173,43.6001929],[1.4478092,43.6002495],[1.447729,43.6002426],[1.4476966,43.6002377],[1.4476559,43.600227],[1.4476518,43.6002351],[1.4475894,43.6002267],[1.4475966,43.6001937],[1.4475487,43.600187],[1.4475554,43.6001416],[1.4475727,43.600049],[1.4475795,43.6000145],[1.4475868,43.5999749],[1.44759,43.5999351],[1.4476028,43.5998236],[1.4478501,43.5998196]]]}",1.4475487,43.5998196,1.4478848,43.6002495,1055
31555,819,AB,104,"{""type"":""Polygon"",""coordinates"":[[[1.4474396,43.5997985],[1.4475238,43.5997953],[1.4475241,43.5998623],[1.4475244,43.5998776],[1.4475219,43.599911],[1.4475152,43.5999701],[1.4474275,43.5999713],[1.4474337,43.5999318],[1.4474396,43.5997985]]]}",1.4474275,43.5997953,1.4475244,43.5999713,134
31555,819,AB,102,"{""type"":""Polygon"",""coordinates"":[[[1.4472106,43.5999203],[1.4472336,43.5998062],[1.4473718,43.5998011],[1.4473751,43.5998633],[1.4473764,43.5998928],[1.4473787,43.5999403],[1.4472106,43.5999203]]]}",1.4472106,43.5998011,1.4473787,43.5999403,176
31555,819,AB,101,"{""type"":""Polygon"",""coordinates"":[[[1.4472106,43.5999203],[1.4473787,43.5999403],[1.447381,43.5999757],[1.4473741,43.6000517],[1.4473592,43.6000515],[1.4471823,43.6000452],[1.4472106,43.5999203]]]}",1.4471823,43.5999203,1.447381,43.6000517,193
31555,819,AB,103,"{""type"":""Polygon"",""coordinates"":[[[1.4474396,43.5997985],[1.4474337,43.5999318],[1.4474275,43.5999713],[1.4474254,43.6000534],[1.4474159,43.6000538],[1.4473741,43.6000517],[1.447381,43.5999757],[1.4473787,43.5999403],[1.4473764,43.5998928],[1.4473751,43.5998633],[1.4473718,43.5998011],[1.4474396,43.5997985]]]}",1.4473718,43.5997985,1.4474396,43.6000538,130
31555,819,AB,105,"{""type"":""Polygon"",""coordinates"":[[[1.4476028,43.5998236],[1.44759,43.5999351],[1.4475868,43.5999749],[1.4475795,43.6000145],[1.4475727,43.600049],[1.4475554,43.6001416],[1.4474279,43.6001269],[1.4474423,43.600056],[1.4474254,43.6000534],[1.4474275,43.5999713],[1.4475152,43.5999701],[1.4475219,43.599911],[1.4475244,43.5998776],[1.4475241,43.5998623],[1.4475238,43.5997953],[1.4476067,43.5997979],[1.4476028,43.5998236]]]}",1.4474254,43.5997953,1.4476067,43.6001416,333
31555,819,AB,100,"{""type"":""Polygon"",""coordinates"":[[[1.4471823,43.6000452],[1.4473592,43.6000515],[1.4473741,43.6000517],[1.4474159,43.6000538],[1.4474254,43.6000534],[1.4474423,43.600056],[1.4474279,43.6001269],[1.447167,43.6000978],[1.4471823,43.6000452]]]}",1.447167,43.6000452,1.4474423,43.6001269,147
31555,819,AB,99,"{""type"":""Polygon"",""coordinates"":[[[1.4474279,43.6001269],[1.4474222,43.6001547],[1.4474158,43.6001914],[1.4474008,43.6002349],[1.4473092,43.6002211],[1.4471371,43.6001951],[1.4471398,43.6001872],[1.447167,43.6000978],[1.4474279,43.6001269]]]}",1.4471371,43.6000978,1.4474279,43.6002349,249
31555,819,AB,116,"{""type"":""Polygon"",""coordinates"":[[[1.4480752,43.6002311],[1.4483003,43.6002674],[1.4482703,43.6003239],[1.4482591,43.6003455],[1.4482446,43.600369],[1.4482011,43.600435],[1.4481956,43.6004355],[1.4480455,43.600412],[1.4480209,43.6004077],[1.4479927,43.6004036],[1.4479625,43.6003993],[1.4479479,43.6003944],[1.4479136,43.6003921],[1.4478309,43.600386],[1.4477134,43.6003756],[1.4477154,43.6003444],[1.4477195,43.6002831],[1.4476426,43.6002715],[1.44752,43.6002529],[1.4475169,43.6002525],[1.4474008,43.6002349],[1.4474158,43.6001914],[1.4474222,43.6001547],[1.4474279,43.6001269],[1.4475554,43.6001416],[1.4475487,43.600187],[1.4475966,43.6001937],[1.4475894,43.6002267],[1.4476518,43.6002351],[1.4476559,43.600227],[1.4476966,43.6002377],[1.447729,43.6002426],[1.4478092,43.6002495],[1.4478173,43.6001929],[1.4478361,43.6001932],[1.4479117,43.6002042],[1.4480261,43.6002232],[1.4480752,43.6002311]]]}",1.4474008,43.6001269,1.4483003,43.6004355,1057
31555,819,AB,117,"{""type"":""Polygon"",""coordinates"":[[[1.4477134,43.6003756],[1.4478309,43.600386],[1.4479136,43.6003921],[1.4479479,43.6003944],[1.4479625,43.6003993],[1.4479927,43.6004036],[1.4480209,43.6004077],[1.4480455,43.600412],[1.4481956,43.6004355],[1.4481692,43.6004821],[1.4481577,43.6004867],[1.4481466,43.6004896],[1.4481355,43.6004912],[1.4477185,43.6004806],[1.4477206,43.6004041],[1.4477116,43.6003931],[1.4477134,43.6003756]]]}",1.4477116,43.6003756,1.4481956,43.6004912,358
31555,819,AB,94,"{""type"":""Polygon"",""coordinates"":[[[1.4469222,43.5998521],[1.4469512,43.5997588],[1.4470436,43.599789],[1.4470142,43.5998706],[1.4469222,43.5998521]]]}",1.4469222,43.5997588,1.4470436,43.5998706,76
31555,819,AB,95,"{""type"":""Polygon"",""coordinates"":[[[1.4470142,43.5998706],[1.4470436,43.599789],[1.4470462,43.5997867],[1.4470865,43.5998012],[1.4470935,43.5998759],[1.4470142,43.5998706]]]}",1.4470142,43.5997867,1.4470935,43.5998759,40
31555,819,AB,96,"{""type"":""Polygon"",""coordinates"":[[[1.4469222,43.5998521],[1.4470142,43.5998706],[1.4470935,43.5998759],[1.4470989,43.6000177],[1.4468807,43.5999854],[1.4469222,43.5998521]]]}",1.4468807,43.5998521,1.4470989,43.6000177,244
31555,819,AB,97,"{""type"":""Polygon"",""coordinates"":[[[1.4468807,43.5999854],[1.4470989,43.6000177],[1.4470764,43.6001301],[1.4469698,43.6001143],[1.4468676,43.600099],[1.4468463,43.6000958],[1.4468582,43.6000577],[1.4468807,43.5999854]]]}",1.4468463,43.5999854,1.4470989,43.6001301,228
31555,819,AB,89,"{""type"":""Polygon"",""coordinates"":[[[1.4468676,43.600099],[1.4469698,43.6001143],[1.4470764,43.6001301],[1.4470625,43.6001705],[1.4470546,43.6001943],[1.4470398,43.6002338],[1.4469356,43.600219],[1.4468335,43.6002043],[1.4468461,43.6001647],[1.4468551,43.6001371],[1.4468676,43.600099]]]}",1.4468335,43.600099,1.4470764,43.6002338,204
31555,819,AB,90,"{""type"":""Polygon"",""coordinates"":[[[1.4468676,43.600099],[1.4468551,43.6001371],[1.4468461,43.6001647],[1.4468335,43.6002043],[1.4466602,43.6001796],[1.4465907,43.6001697],[1.4465257,43.6001603],[1.4465054,43.600158],[1.44647,43.6001543],[1.4464353,43.6001506],[1.4464418,43.6001281],[1.44646,43.6000634],[1.4464725,43.6000139],[1.4464798,43.5999875],[1.446503,43.5999937],[1.4465855,43.6000151],[1.4465735,43.6000552],[1.4466485,43.6000663],[1.4466958,43.6000734],[1.446724,43.6000776],[1.4467942,43.6000881],[1.4468463,43.6000958],[1.4468676,43.600099]]]}",1.4464353,43.5999875,1.4468676,43.6002043,439
31555,819,AB,87,"{""type"":""Polygon"",""coordinates"":[[[1.4465054,43.600158],[1.4465257,43.6001603],[1.4465907,43.6001697],[1.4466602,43.6001796],[1.446643,43.6002352],[1.4465639,43.6002307],[1.4465259,43.6002274],[1.4465048,43.6002258],[1.4465054,43.600158]]]}",1.4465048,43.600158,1.4466602,43.6002352,81
31555,819,AB,88,"{""type"":""Polygon"",""coordinates"":[[[1.4468335,43.6002043],[1.4469356,43.600219],[1.4470398,43.6002338],[1.4469967,43.600351],[1.4469904,43.6003513],[1.4469704,43.6004438],[1.4469435,43.6004602],[1.4465522,43.6004491],[1.446557,43.6003599],[1.4465589,43.6003247],[1.4465639,43.6002307],[1.446643,43.6002352],[1.4466602,43.6001796],[1.4468335,43.6002043]]]}",1.4465522,43.6001796,1.4470398,43.6004602,982
31555,819,AB,86,"{""type"":""Polygon"",""coordinates"":[[[1.4462049,43.600333],[1.4462246,43.6002643],[1.4462273,43.6002542],[1.4462303,43.6002441],[1.4462325,43.6002367],[1.4462339,43.6002315],[1.4462473,43.6001845],[1.446284,43.600189],[1.4463498,43.6001987],[1.4463535,43.6001545],[1.4463545,43.6001418],[1.4463988,43.6001466],[1.4464353,43.6001506],[1.44647,43.6001543],[1.4465054,43.600158],[1.4465048,43.6002258],[1.4465259,43.6002274],[1.4465639,43.6002307],[1.4465589,43.6003247],[1.446557,43.6003599],[1.4465522,43.6004491],[1.446232,43.6004402],[1.4462359,43.6003563],[1.4462165,43.6003547],[1.4462177,43.6003449],[1.4462345,43.6003458],[1.4462379,43.6003367],[1.446219,43.6003346],[1.4462049,43.600333]]]}",1.4462049,43.6001418,1.4465639,43.6004491,785
31555,819,AB,92,"{""type"":""Polygon"",""coordinates"":[[[1.4463923,43.5996732],[1.4464994,43.5996931],[1.4464675,43.5997741],[1.4464587,43.5997965],[1.4464174,43.5997891],[1.4463631,43.5997793],[1.4463923,43.5996732]]]}",1.4463631,43.5996732,1.4464994,43.5997965,100
31555,819,AB,91,"{""type"":""Polygon"",""coordinates"":[[[1.446346,43.5998425],[1.4463631,43.5997793],[1.4464174,43.5997891],[1.4464587,43.5997965],[1.446433,43.5998615],[1.4464004,43.5998545],[1.446346,43.5998425]]]}",1.446346,43.5997793,1.4464587,43.5998615,55
31555,819,AB,93,"{""type"":""Polygon"",""coordinates"":[[[1.4462473,43.6001845],[1.4462625,43.6001313],[1.4462355,43.6001277],[1.4462412,43.6001121],[1.4462944,43.5999884],[1.4463158,43.5999275],[1.446346,43.5998425],[1.4464004,43.5998545],[1.446433,43.5998615],[1.4464587,43.5997965],[1.4464675,43.5997741],[1.4464994,43.5996931],[1.4465091,43.599667],[1.4465075,43.5996581],[1.446725,43.5997031],[1.4467335,43.5997131],[1.446757,43.5997182],[1.4467608,43.5997158],[1.4468595,43.5997396],[1.4468592,43.5997435],[1.4468835,43.5997488],[1.446897,43.5997453],[1.4469512,43.5997588],[1.4469222,43.5998521],[1.4468807,43.5999854],[1.4468582,43.6000577],[1.4468463,43.6000958],[1.4467942,43.6000881],[1.446724,43.6000776],[1.4466958,43.6000734],[1.4466485,43.6000663],[1.4465735,43.6000552],[1.4465855,43.6000151],[1.446503,43.5999937],[1.4464798,43.5999875],[1.4464725,43.6000139],[1.44646,43.6000634],[1.4464418,43.6001281],[1.4464353,43.6001506],[1.4463988,43.6001466],[1.4463545,43.6001418],[1.4463535,43.6001545],[1.4463498,43.6001987],[1.446284,43.600189],[1.4462473,43.6001845]]]}",1.4462355,43.5996581,1.4469512,43.6001987,1865
31555,819,AB,329,"{""type"":""Polygon"",""coordinates"":[[[1.4477154,43.6003444],[1.4477134,43.6003756],[1.4477116,43.6003931],[1.4477206,43.6004041],[1.4477185,43.6004806],[1.4474995,43.6004752],[1.4475029,43.6003294],[1.4477154,43.6003444]]]}",1.4474995,43.6003294,1.4477206,43.6004806,269
31555,819,AB,328,"{""type"":""Polygon"",""coordinates"":[[[1.4471371,43.6001951],[1.4473092,43.6002211],[1.4474008,43.6002349],[1.4475169,43.6002525],[1.44752,43.6002529],[1.4476426,43.6002715],[1.4477195,43.6002831],[1.4477154,43.6003444],[1.4475029,43.6003294],[1.4474995,43.6004752],[1.4471152,43.6004654],[1.4470787,43.6004431],[1.4471144,43.6002896],[1.4470962,43.6002859],[1.4470944,43.6002839],[1.4470942,43.6002808],[1.4471057,43.6002588],[1.4471203,43.6002305],[1.4471371,43.6001951]]]}",1.4470787,43.6001951,1.4477195,43.6004752,1056
31555,819,AB,151,"{""type"":""Polygon"",""coordinates"":[[[1.4487241,43.6010126],[1.4486726,43.600894],[1.4487245,43.600865],[1.4487528,43.6009138],[1.4489052,43.6008847],[1.4489188,43.6009597],[1.4489336,43.6010066],[1.4488057,43.6010427],[1.4487862,43.6009973],[1.4487241,43.6010126]]]}",1.4486726,43.600865,1.4489336,43.6010427,245
31555,819,AB,162,"{""type"":""Polygon"",""coordinates"":[[[1.4489425,43.6006446],[1.4489399,43.6007362],[1.4489373,43.6007841],[1.448945,43.6008328],[1.4489577,43.6009042],[1.4489658,43.600948],[1.4489821,43.6009924],[1.4489336,43.6010066],[1.4489188,43.6009597],[1.4489052,43.6008847],[1.4487528,43.6009138],[1.4487245,43.600865],[1.4486726,43.600894],[1.4486613,43.6009003],[1.4486382,43.6009165],[1.4486178,43.6009094],[1.4486071,43.6009047],[1.4485243,43.6008653],[1.4484608,43.600835],[1.4483888,43.6009171],[1.4483214,43.600896],[1.4483168,43.6008987],[1.4482702,43.6008866],[1.4482157,43.6008696],[1.4481781,43.6008573],[1.4481572,43.600848],[1.4481754,43.6008037],[1.4481715,43.6008014],[1.4482321,43.6006498],[1.4482373,43.6006491],[1.4482395,43.6006456],[1.4482443,43.6006398],[1.4482497,43.6006348],[1.4482579,43.6006312],[1.4482675,43.6006301],[1.4482749,43.60063],[1.4482789,43.6006282],[1.4489425,43.6006446]]]}",1.4481572,43.6006282,1.4489821,43.6010066,1728
31555,819,AB,126,"{""type"":""Polygon"",""coordinates"":[[[1.4489155,43.6004028],[1.4488243,43.6004472],[1.4488237,43.6004646],[1.4488224,43.6005074],[1.4486551,43.6005031],[1.4486612,43.6003901],[1.4486356,43.6003731],[1.4486861,43.6003308],[1.4487666,43.6003805],[1.4488198,43.6003411],[1.4489056,43.6003921],[1.4489155,43.6004028]]]}",1.4486356,43.6003308,1.4489155,43.6005074,248
31555,819,AB,142,"{""type"":""Polygon"",""coordinates"":[[[1.450018,43.6007995],[1.4499882,43.6008438],[1.4499792,43.6008473],[1.4499661,43.6008479],[1.4498843,43.6008501],[1.4498611,43.6008526],[1.4498414,43.6008555],[1.4498473,43.600779],[1.4498508,43.6007551],[1.4498556,43.6007297],[1.449895,43.6007462],[1.4499062,43.6007497],[1.4499169,43.6007554],[1.4499486,43.6007681],[1.450018,43.6007995]]]}",1.4498414,43.6007297,1.450018,43.6008555,124
31555,819,AB,146,"{""type"":""Polygon"",""coordinates"":[[[1.4495219,43.600659],[1.4496,43.6006609],[1.4495719,43.600868],[1.4495705,43.600868],[1.4494966,43.6008719],[1.4495094,43.6007695],[1.4495145,43.6007242],[1.4495219,43.600659]]]}",1.4494966,43.600659,1.4496,43.6008719,140
31555,819,AB,147,"{""type"":""Polygon"",""coordinates"":[[[1.4493691,43.6008865],[1.4493775,43.6007932],[1.4493917,43.6006558],[1.4495219,43.600659],[1.4495145,43.6007242],[1.4495094,43.6007695],[1.4494966,43.6008719],[1.4493691,43.6008865]]]}",1.4493691,43.6006558,1.4495219,43.6008865,245
31555,819,AB,140,"{""type"":""Polygon"",""coordinates"":[[[1.4499999,43.6004721],[1.4500194,43.6004799],[1.4500965,43.6005161],[1.4500927,43.6005393],[1.4499568,43.6005358],[1.4499999,43.6004721]]]}",1.4499568,43.6004721,1.4500965,43.6005393,48
31555,819,AB,139,"{""type"":""Polygon"",""coordinates"":[[[1.4499999,43.6004721],[1.4499568,43.6005358],[1.4498592,43.6005333],[1.4499136,43.6004337],[1.4499196,43.6004271],[1.4500094,43.6004597],[1.4499999,43.6004721]]]}",1.4498592,43.6004271,1.4500094,43.6005358,84
31555,819,AB,137,"{""type"":""Polygon"",""coordinates"":[[[1.4497195,43.6005018],[1.4497975,43.600383],[1.4498347,43.6003999],[1.449773,43.6004875],[1.4497551,43.6005137],[1.4497384,43.6005085],[1.4497195,43.6005018]]]}",1.4497195,43.600383,1.4498347,43.6005137,50
31555,819,AB,138,"{""type"":""Polygon"",""coordinates"":[[[1.4499136,43.6004337],[1.4498592,43.6005333],[1.4497433,43.6005304],[1.4497551,43.6005137],[1.449773,43.6004875],[1.4498347,43.6003999],[1.4499136,43.6004337]]]}",1.4497433,43.6003999,1.4499136,43.6005333,116
31555,819,AB,136,"{""type"":""Polygon"",""coordinates"":[[[1.4497195,43.6005018],[1.44968,43.6004882],[1.4497581,43.6003651],[1.4497975,43.600383],[1.4497195,43.6005018]]]}",1.44968,43.6003651,1.4497975,43.6005018,54
31555,819,AB,135,"{""type"":""Polygon"",""coordinates"":[[[1.4497195,43.6005018],[1.4497384,43.6005085],[1.4497551,43.6005137],[1.4497433,43.6005304],[1.4496545,43.6005283],[1.44968,43.6004882],[1.4497195,43.6005018]]]}",1.4496545,43.6004882,1.4497551,43.6005304,19
31555,819,AB,134,"{""type"":""Polygon"",""coordinates"":[[[1.4497581,43.6003651],[1.44968,43.6004882],[1.4496545,43.6005283],[1.4495804,43.6005265],[1.4496944,43.6003359],[1.4497581,43.6003651]]]}",1.4495804,43.6003359,1.4497581,43.6005283,123
31555,819,AB,133,"{""type"":""Polygon"",""coordinates"":[[[1.4496944,43.6003359],[1.4495804,43.6005265],[1.4495025,43.6005244],[1.4495545,43.6004303],[1.449569,43.6004062],[1.4495768,43.6003967],[1.4495871,43.6003787],[1.4496326,43.6003087],[1.4496944,43.6003359]]]}",1.4495025,43.6003087,1.4496944,43.6005265,138
31555,819,AB,132,"{""type"":""Polygon"",""coordinates"":[[[1.4494092,43.6005221],[1.4494554,43.6004532],[1.4494757,43.6004247],[1.4494953,43.6003973],[1.4495005,43.6003893],[1.4495778,43.600279],[1.4496017,43.6002919],[1.4496326,43.6003087],[1.4495871,43.6003787],[1.4495768,43.6003967],[1.449569,43.6004062],[1.4495545,43.6004303],[1.4495025,43.6005244],[1.4494092,43.6005221]]]}",1.4494092,43.600279,1.4496326,43.6005244,174
31555,819,AB,131,"{""type"":""Polygon"",""coordinates"":[[[1.4494291,43.6003824],[1.44944,43.6003672],[1.4495222,43.6002528],[1.4495778,43.600279],[1.4495005,43.6003893],[1.4494953,43.6003973],[1.4494757,43.6004247],[1.4494554,43.6004532],[1.4494032,43.6004187],[1.4494228,43.6003911],[1.4494291,43.6003824]]]}",1.4494032,43.6002528,1.4495778,43.6004532,115
31555,819,AB,143,"{""type"":""Polygon"",""coordinates"":[[[1.4498556,43.6007297],[1.4498508,43.6007551],[1.4498473,43.600779],[1.4498414,43.6008555],[1.4498378,43.6008623],[1.4497644,43.6008655],[1.4497627,43.6008631],[1.449784,43.6006999],[1.4498556,43.6007297]]]}",1.4497627,43.6006999,1.4498556,43.6008655,100
31555,819,AB,141,"{""type"":""Polygon"",""coordinates"":[[[1.450018,43.6007995],[1.4499486,43.6007681],[1.4499169,43.6007554],[1.4499062,43.6007497],[1.449895,43.6007462],[1.4498556,43.6007297],[1.449784,43.6006999],[1.449751,43.6006904],[1.4497194,43.600682],[1.4497205,43.6006639],[1.4500287,43.6006716],[1.4500523,43.6006939],[1.4500203,43.6007979],[1.450018,43.6007995]]]}",1.4497194,43.6006639,1.4500523,43.6007995,205
31555,819,AB,144,"{""type"":""Polygon"",""coordinates"":[[[1.4497627,43.6008631],[1.449726,43.6008655],[1.4497248,43.6008631],[1.4496629,43.6008576],[1.4496699,43.6007831],[1.4496746,43.6007461],[1.4496808,43.6006959],[1.4497194,43.600682],[1.449751,43.6006904],[1.449784,43.6006999],[1.4497627,43.6008631]]]}",1.4496629,43.600682,1.449784,43.6008655,157
31555,819,AB,145,"{""type"":""Polygon"",""coordinates"":[[[1.4495719,43.600868],[1.4496,43.6006609],[1.4497205,43.6006639],[1.4497194,43.600682],[1.4496808,43.6006959],[1.4496746,43.6007461],[1.4496699,43.6007831],[1.4496629,43.6008576],[1.4496611,43.6008642],[1.4495719,43.600868]]]}",1.4495719,43.6006609,1.4497205,43.600868,172
31555,819,AB,1,"{""type"":""Polygon"",""coordinates"":[[[1.4442302,43.6049009],[1.4441416,43.6049052],[1.4441381,43.6049012],[1.443862,43.6049127],[1.443858,43.6049172],[1.4438401,43.6049185],[1.4438369,43.604913],[1.4438334,43.6049074],[1.4438285,43.6049026],[1.443824,43.6048929],[1.4438231,43.6048845],[1.4438253,43.6048733],[1.4438193,43.6048727],[1.4438279,43.6048294],[1.4438349,43.6047994],[1.4438398,43.6047876],[1.4438502,43.6047788],[1.4438575,43.6047752],[1.4438639,43.6047732],[1.4439131,43.6045574],[1.4439048,43.6045483],[1.4439001,43.6045439],[1.4438996,43.6045376],[1.4438983,43.6045312],[1.4438919,43.6045302],[1.4439318,43.6043377],[1.4439375,43.6043363],[1.4439489,43.6043281],[1.4439599,43.6043204],[1.4439719,43.604317],[1.4439721,43.6043127],[1.4439638,43.6043101],[1.4439654,43.6042967],[1.4439716,43.6042951],[1.4440038,43.6041154],[1.4439963,43.6040974],[1.4439944,43.6040884],[1.4439936,43.6040785],[1.4439862,43.6040777],[1.4440038,43.6040015],[1.4440125,43.6040003],[1.4440186,43.6039881],[1.4440237,43.6039793],[1.4440297,43.6039726],[1.444038,43.6039693],[1.4441729,43.6039813],[1.444173,43.6039863],[1.4445992,43.6040256],[1.4446028,43.6040199],[1.4446616,43.6040371],[1.4446626,43.6040417],[1.4446689,43.6040468],[1.4446765,43.6040533],[1.4446828,43.6040624],[1.4446861,43.6040723],[1.444686,43.60408],[1.4446914,43.6040838],[1.4446622,43.6042022],[1.444655,43.6042024],[1.4446494,43.6042114],[1.4446423,43.6042213],[1.4446343,43.6042301],[1.4446253,43.6042373],[1.4445856,43.6044056],[1.4445912,43.604408],[1.4445639,43.604529],[1.4445567,43.6045298],[1.444519,43.6046966],[1.4445272,43.6047057],[1.4445337,43.6047142],[1.4445367,43.604721],[1.4445376,43.6047305],[1.4445362,43.604737],[1.4445468,43.6047401],[1.444519,43.6048577],[1.4445064,43.6048592],[1.4445017,43.6048676],[1.4444952,43.6048753],[1.4444894,43.6048799],[1.4444825,43.6048828],[1.4444787,43.6048894],[1.4444628,43.6048906],[1.4444598,43.6048884],[1.4442332,43.6048974],[1.4442302,43.6049009]]]}",1.4438193,43.6039693,1.4446914,43.6049185,5360
31555,819,AB,268,"{""type"":""Polygon"",""coordinates"":[[[1.4460945,43.6035259],[1.4462137,43.6035249],[1.446324,43.6035236],[1.4464204,43.6035228],[1.4464732,43.6035224],[1.4465555,43.6035215],[1.4465764,43.6036803],[1.4466243,43.6036812],[1.4466255,43.6037059],[1.4466267,43.6037272],[1.4466278,43.6037377],[1.4466308,43.6037758],[1.4466419,43.6038249],[1.4466684,43.6039465],[1.446693,43.60405],[1.4465929,43.6040845],[1.4465756,43.6040647],[1.4464467,43.6041032],[1.4464276,43.604104],[1.4464075,43.6041006],[1.4463883,43.604094],[1.4463717,43.604085],[1.4458933,43.603759],[1.4459673,43.6037012],[1.4461242,43.603687],[1.4460945,43.6035259]]]}",1.4458933,43.6035215,1.446693,43.604104,2643
31555,819,AB,233,"{""type"":""Polygon"",""coordinates"":[[[1.4458942,43.6029927],[1.4459489,43.6029366],[1.4460045,43.6029595],[1.4461371,43.6030096],[1.4462443,43.6030411],[1.4463781,43.6030731],[1.4464056,43.6030783],[1.4464311,43.6030802],[1.4464427,43.6030306],[1.4464607,43.6030318],[1.4465244,43.6030359],[1.4465222,43.6030699],[1.446515,43.6031408],[1.4464738,43.6031402],[1.4463955,43.603136],[1.4463863,43.6031361],[1.4463559,43.6031346],[1.4462876,43.6031281],[1.4462096,43.6031059],[1.4461009,43.6030721],[1.4459907,43.6030331],[1.4458942,43.6029927]]]}",1.4458942,43.6029366,1.4465244,43.6031408,405
31555,819,AB,216,"{""type"":""Polygon"",""coordinates"":[[[1.4462811,43.6021911],[1.446359,43.6022171],[1.4463819,43.6022235],[1.4463952,43.6022062],[1.4464535,43.6022233],[1.4464664,43.6022056],[1.446514,43.602225],[1.4464968,43.6022499],[1.4465691,43.6022756],[1.4464547,43.6023893],[1.4464125,43.6023752],[1.4463612,43.6023583],[1.4463159,43.6023441],[1.4463013,43.6023462],[1.4462753,43.6023399],[1.4462498,43.6023348],[1.4462251,43.6023315],[1.446161,43.6023257],[1.4460733,43.602318],[1.4460618,43.6023963],[1.4460184,43.6023923],[1.4460131,43.6024577],[1.4460122,43.6024627],[1.445968,43.6024651],[1.4459771,43.6023612],[1.4459777,43.6023561],[1.4459797,43.6023231],[1.4459812,43.6023045],[1.4459837,43.6022758],[1.4459858,43.6022368],[1.4459791,43.6022357],[1.4459786,43.602215],[1.4459798,43.60219],[1.4459799,43.602172],[1.4461644,43.6021775],[1.4461968,43.6021788],[1.4462045,43.6021688],[1.4462811,43.6021911]]]}",1.445968,43.6021688,1.4465691,43.6024651,810
